caseid,altid,casenum,altnum,chose,ivtt,ovtt,tottime,totcost,hhid,perid,numalts,dist,wkzone,hmzone,rspopden,rsempden,wkpopden,wkempden,vehavdum,femdum,age,drlicdum,noncadum,numveh,hhsize,hhinc,famtype,hhowndum,numemphh,numadlt,nmlt5,nm5to11,nm12to16,wkccbd,wknccbd,corredis,vehbywrk,vocc,wgt
173,4,173,4,0,8.03,27.5,35.53,60,309,1,2,3.75,512,514,4.41,7.63,9.71,24.2,1,0,40,1,0,2,2,42.5,1,0,2,2,0,0,0,0,0,0,1,1,1
173,5,173,5,0,21.25,2,23.25,0,309,1,2,3.75,512,514,4.41,7.63,9.71,24.2,1,0,40,1,0,2,2,42.5,1,0,2,2,0,0,0,0,0,0,1,1,1
173,6,173,6,0,0,0,77,0,309,1,2,3.75,512,514,4.41,7.63,9.71,24.2,1,0,40,1,0,2,2,42.5,1,0,2,2,0,0,0,0,0,0,1,1,1
174,1,174,1,1,7.58,2,9.58,31.92,309,2,2,3.11,512,517,4.41,7.63,12.05,7.51,1,1,42,1,0,2,2,42.5,1,0,2,2,0,0,0,0,0,0,1,1,1
174,2,174,2,0,12.58,2,14.58,15.96,309,2,2,3.11,512,517,4.41,7.63,12.05,7.51,1,1,42,1,0,2,2,42.5,1,0,2,2,0,0,0,0,0,0,1,1,1
174,3,174,3,0,14.58,2,16.58,9.12,309,2,2,3.11,512,517,4.41,7.63,12.05,7.51,1,1,42,1,0,2,2,42.5,1,0,2,2,0,0,0,0,0,0,1,1,1
174,4,174,4,0,8.53,42.4,50.93,60,309,2,2,3.11,512,517,4.41,7.63,12.05,7.51,1,1,42,1,0,2,2,42.5,1,0,2,2,0,0,0,0,0,0,1,1,1
174,5,174,5,0,18.3,2,20.3,0,309,2,2,3.11,512,517,4.41,7.63,12.05,7.51,1,1,42,1,0,2,2,42.5,1,0,2,2,0,0,0,0,0,0,1,1,1
174,6,174,6,0,0,0,64.2,0,309,2,2,3.11,512,517,4.41,7.63,12.05,7.51,1,1,42,1,0,2,2,42.5,1,0,2,2,0,0,0,0,0,0,1,1,1
175,1,175,1,1,15.74,2,17.74,75.17,312,2,2,8.17,524,512,16.12,7.05,4.41,7.63,1,0,39,1,0,2,5,67.5,3,1,1,2,2,1,0,0,0,0,2,1,1
175,2,175,2,0,20.74,2,22.74,37.58,312,2,2,8.17,524,512,16.12,7.05,4.41,7.63,1,0,39,1,0,2,5,67.5,3,1,1,2,2,1,0,0,0,0,2,1,1
175,3,175,3,0,22.74,2,24.74,21.48,312,2,2,8.17,524,512,16.12,7.05,4.41,7.63,1,0,39,1,0,2,5,67.5,3,1,1,2,2,1,0,0,0,0,2,1,1
175,4,175,4,0,34.52,24.5,59.02,60,312,2,2,8.17,524,512,16.12,7.05,4.41,7.63,1,0,39,1,0,2,5,67.5,3,1,1,2,2,1,0,0,0,0,2,1,1
175,5,175,5,0,43.1,2,45.1,0,312,2,2,8.17,524,512,16.12,7.05,4.41,7.63,1,0,39,1,0,2,5,67.5,3,1,1,2,2,1,0,0,0,0,2,1,1
176,1,176,1,1,6.5,3,9.5,24.15,316,2,2,2.32,526,525,18.42,16.27,10.28,5.41,1,1,24,1,0,3,2,27.5,11,0,2,2,0,0,0,0,0,0,1.5,1,1
176,2,176,2,0,11.5,3,14.5,12.08,316,2,2,2.32,526,525,18.42,16.27,10.28,5.41,1,1,24,1,0,3,2,27.5,11,0,2,2,0,0,0,0,0,0,1.5,1,1
176,3,176,3,0,13.5,3,16.5,6.9,316,2,2,2.32,526,525,18.42,16.27,10.28,5.41,1,1,24,1,0,3,2,27.5,11,0,2,2,0,0,0,0,0,0,1.5,1,1
176,4,176,4,0,3.57,21.2,24.77,60,316,2,2,2.32,526,525,18.42,16.27,10.28,5.41,1,1,24,1,0,3,2,27.5,11,0,2,2,0,0,0,0,0,0,1.5,1,1
176,5,176,5,0,13.85,3,16.85,0,316,2,2,2.32,526,525,18.42,16.27,10.28,5.41,1,1,24,1,0,3,2,27.5,11,0,2,2,0,0,0,0,0,0,1.5,1,1
176,6,176,6,0,0,0,49.4,0,316,2,2,2.32,526,525,18.42,16.27,10.28,5.41,1,1,24,1,0,3,2,27.5,11,0,2,2,0,0,0,0,0,0,1.5,1,1
177,1,177,1,1,6.1,2,8.1,24.33,317,1,2,2.34,522,520,13.85,15.76,9.56,10.44,1,0,33,1,0,2,4,22.5,3,1,2,2,2,0,0,0,0,0,1,1,1
177,2,177,2,0,11.1,2,13.1,12.16,317,1,2,2.34,522,520,13.85,15.76,9.56,10.44,1,0,33,1,0,2,4,22.5,3,1,2,2,2,0,0,0,0,0,1,1,1
177,3,177,3,0,13.1,2,15.1,6.95,317,1,2,2.34,522,520,13.85,15.76,9.56,10.44,1,0,33,1,0,2,4,22.5,3,1,2,2,2,0,0,0,0,0,1,1,1
177,4,177,4,0,5.11,29.44,34.55,60,317,1,2,2.34,522,520,13.85,15.76,9.56,10.44,1,0,33,1,0,2,4,22.5,3,1,2,2,2,0,0,0,0,0,1,1,1
177,5,177,5,0,13.95,2,15.95,0,317,1,2,2.34,522,520,13.85,15.76,9.56,10.44,1,0,33,1,0,2,4,22.5,3,1,2,2,2,0,0,0,0,0,1,1,1
177,6,177,6,0,0,0,48.8,0,317,1,2,2.34,522,520,13.85,15.76,9.56,10.44,1,0,33,1,0,2,4,22.5,3,1,2,2,2,0,0,0,0,0,1,1,1
178,1,178,1,1,14.24,2,16.24,69.15,318,1,2,7.53,525,512,10.28,5.41,4.41,7.63,1,0,60,1,0,1,1,87.5,7,0,1,1,0,0,0,0,0,0,1,1,1
178,2,178,2,0,19.24,2,21.24,34.57,318,1,2,7.53,525,512,10.28,5.41,4.41,7.63,1,0,60,1,0,1,1,87.5,7,0,1,1,0,0,0,0,0,0,1,1,1
178,3,178,3,0,21.24,2,23.24,19.76,318,1,2,7.53,525,512,10.28,5.41,4.41,7.63,1,0,60,1,0,1,1,87.5,7,0,1,1,0,0,0,0,0,0,1,1,1
178,4,178,4,0,33.65,25.7,59.35,60,318,1,2,7.53,525,512,10.28,5.41,4.41,7.63,1,0,60,1,0,1,1,87.5,7,0,1,1,0,0,0,0,0,0,1,1,1
179,1,179,1,1,35.1,2.5,37.6,262.56,320,1,2,29.76,524,707,16.12,7.05,30.11,18.28,1,0,62,1,0,3,3,112.5,3,1,2,3,0,0,0,0,1,0,1.5,1,1
179,2,179,2,0,40.2,2.5,42.7,131.28,320,1,2,29.76,524,707,16.12,7.05,30.11,18.28,1,0,62,1,0,3,3,112.5,3,1,2,3,0,0,0,0,1,0,1.5,1,1
179,3,179,3,0,42.2,2.5,44.7,75.02,320,1,2,29.76,524,707,16.12,7.05,30.11,18.28,1,0,62,1,0,3,3,112.5,3,1,2,3,0,0,0,0,1,0,1.5,1,1
180,1,180,1,1,5.8,2,7.8,11.68,321,2,2,0.84,524,524,16.12,7.05,16.12,7.05,1,1,36,1,0,4,5,55,3,1,2,2,0,3,0,0,0,0,2,1,1
180,2,180,2,0,10.8,2,12.8,5.84,321,2,2,0.84,524,524,16.12,7.05,16.12,7.05,1,1,36,1,0,4,5,55,3,1,2,2,0,3,0,0,0,0,2,1,1
180,3,180,3,0,12.8,2,14.8,3.34,321,2,2,0.84,524,524,16.12,7.05,16.12,7.05,1,1,36,1,0,4,5,55,3,1,2,2,0,3,0,0,0,0,2,1,1
180,4,180,4,0,1.25,19.06,20.31,60,321,2,2,0.84,524,524,16.12,7.05,16.12,7.05,1,1,36,1,0,4,5,55,3,1,2,2,0,3,0,0,0,0,2,1,1
180,5,180,5,0,6.7,2,8.7,0,321,2,2,0.84,524,524,16.12,7.05,16.12,7.05,1,1,36,1,0,4,5,55,3,1,2,2,0,3,0,0,0,0,2,1,1
180,6,180,6,0,0,0,18.8,0,321,2,2,0.84,524,524,16.12,7.05,16.12,7.05,1,1,36,1,0,4,5,55,3,1,2,2,0,3,0,0,0,0,2,1,1
181,1,181,1,1,33.1,6.5,39.6,212.68,323,1,2,25.05,532,327,14.19,23.8,2.38,77.59,1,1,41,1,0,2,3,112.5,99,1,2,3,0,0,0,0,0,0,1,1,1
181,2,181,2,0,36.9,6.5,43.4,106.34,323,1,2,25.05,532,327,14.19,23.8,2.38,77.59,1,1,41,1,0,2,3,112.5,99,1,2,3,0,0,0,0,0,0,1,1,1
181,3,181,3,0,38.9,6.5,45.4,60.77,323,1,2,25.05,532,327,14.19,23.8,2.38,77.59,1,1,41,1,0,2,3,112.5,99,1,2,3,0,0,0,0,0,0,1,1,1
182,1,182,1,1,19.86,3,22.86,119.29,323,2,2,12.98,532,856,14.19,23.8,3.57,1.76,1,0,45,1,0,2,3,112.5,99,1,2,3,0,0,0,0,0,0,1,1,1
182,2,182,2,0,24.86,3,27.86,59.64,323,2,2,12.98,532,856,14.19,23.8,3.57,1.76,1,0,45,1,0,2,3,112.5,99,1,2,3,0,0,0,0,0,0,1,1,1
182,3,182,3,0,26.86,3,29.86,34.08,323,2,2,12.98,532,856,14.19,23.8,3.57,1.76,1,0,45,1,0,2,3,112.5,99,1,2,3,0,0,0,0,0,0,1,1,1
183,1,183,1,1,25.9,2,27.9,157.22,325,1,2,17.58,524,588,16.12,7.05,21.17,7.09,1,0,50,1,0,3,2,55,1,1,1,2,0,0,0,0,0,0,3,1,1
183,2,183,2,0,30.9,2,32.9,78.61,325,1,2,17.58,524,588,16.12,7.05,21.17,7.09,1,0,50,1,0,3,2,55,1,1,1,2,0,0,0,0,0,0,3,1,1
183,3,183,3,0,32.9,2,34.9,44.92,325,1,2,17.58,524,588,16.12,7.05,21.17,7.09,1,0,50,1,0,3,2,55,1,1,1,2,0,0,0,0,0,0,3,1,1
183,4,183,4,0,35.62,15.5,51.12,248.62,325,1,2,17.58,524,588,16.12,7.05,21.17,7.09,1,0,50,1,0,3,2,55,1,1,1,2,0,0,0,0,0,0,3,1,1
184,1,184,1,0,24.5,2,26.5,144.4,326,1,2,16.16,531,588,12.33,49.5,21.17,7.09,1,0,26,1,1,2,2,87.5,1,1,2,2,0,0,0,0,0,0,1,2,1
184,2,184,2,1,29.5,2,31.5,72.2,326,1,2,16.16,531,588,12.33,49.5,21.17,7.09,1,0,26,1,1,2,2,87.5,1,1,2,2,0,0,0,0,0,0,1,2,1
184,3,184,3,0,31.5,2,33.5,41.26,326,1,2,16.16,531,588,12.33,49.5,21.17,7.09,1,0,26,1,1,2,2,87.5,1,1,2,2,0,0,0,0,0,0,1,2,1
184,4,184,4,0,53.31,46.32,99.63,133,326,1,2,16.16,531,588,12.33,49.5,21.17,7.09,1,0,26,1,1,2,2,87.5,1,1,2,2,0,0,0,0,0,0,1,2,1
185,1,185,1,1,50,3.5,53.5,338.86,328,1,2,38.36,525,347,10.28,5.41,14.69,34.46,1,1,40,1,0,1,4,37.5,5,1,1,1,0,2,1,0,0,0,1,1,1
185,2,185,2,0,52.2,3.5,55.7,169.78,328,1,2,38.36,525,347,10.28,5.41,14.69,34.46,1,1,40,1,0,1,4,37.5,5,1,1,1,0,2,1,0,0,0,1,1,1
185,3,185,3,0,54.2,3.5,57.7,97.02,328,1,2,38.36,525,347,10.28,5.41,14.69,34.46,1,1,40,1,0,1,4,37.5,5,1,1,1,0,2,1,0,0,0,1,1,1
186,1,186,1,0,32.44,2,34.44,260.64,329,1,2,29.46,530,790,10.95,19.01,15.35,17.89,1,0,41,1,0,2,3,67.5,3,0,1,2,1,0,0,0,0,0,2,2,1
186,2,186,2,1,37.44,2,39.44,130.32,329,1,2,29.46,530,790,10.95,19.01,15.35,17.89,1,0,41,1,0,2,3,67.5,3,0,1,2,1,0,0,0,0,0,2,2,1
186,3,186,3,0,39.44,2,41.44,74.47,329,1,2,29.46,530,790,10.95,19.01,15.35,17.89,1,0,41,1,0,2,3,67.5,3,0,1,2,1,0,0,0,0,0,2,2,1
187,1,187,1,1,4.7,2,6.7,15.87,332,1,2,1.27,521,522,5.53,15.57,13.85,15.76,1,0,57,1,0,3,2,67.5,1,1,2,2,0,0,0,0,0,0,1.5,1,1
187,2,187,2,0,9.7,2,11.7,7.94,332,1,2,1.27,521,522,5.53,15.57,13.85,15.76,1,0,57,1,0,3,2,67.5,1,1,2,2,0,0,0,0,0,0,1.5,1,1
187,3,187,3,0,11.7,2,13.7,4.53,332,1,2,1.27,521,522,5.53,15.57,13.85,15.76,1,0,57,1,0,3,2,67.5,1,1,2,2,0,0,0,0,0,0,1.5,1,1
187,4,187,4,0,3.2,33.76,36.96,60,332,1,2,1.27,521,522,5.53,15.57,13.85,15.76,1,0,57,1,0,3,2,67.5,1,1,2,2,0,0,0,0,0,0,1.5,1,1
187,5,187,5,0,9.1,2,11.1,0,332,1,2,1.27,521,522,5.53,15.57,13.85,15.76,1,0,57,1,0,3,2,67.5,1,1,2,2,0,0,0,0,0,0,1.5,1,1
187,6,187,6,0,0,0,27.4,0,332,1,2,1.27,521,522,5.53,15.57,13.85,15.76,1,0,57,1,0,3,2,67.5,1,1,2,2,0,0,0,0,0,0,1.5,1,1
188,1,188,1,1,38.38,2,40.38,261.25,333,2,2,31.13,525,382,10.28,5.41,12.2,23.24,1,0,31,1,0,2,3,12.5,3,1,1,2,1,0,0,0,1,0,2,1,1
188,2,188,2,0,43.08,2,45.08,130.63,333,2,2,31.13,525,382,10.28,5.41,12.2,23.24,1,0,31,1,0,2,3,12.5,3,1,1,2,1,0,0,0,1,0,2,1,1
188,3,188,3,0,45.08,2,47.08,74.64,333,2,2,31.13,525,382,10.28,5.41,12.2,23.24,1,0,31,1,0,2,3,12.5,3,1,1,2,1,0,0,0,1,0,2,1,1
189,1,189,1,1,37.32,4.5,41.82,276.6,335,1,2,31.43,520,708,9.56,10.44,33.04,37.44,1,0,28,1,0,2,2,87.5,10,0,2,2,0,0,0,0,1,0,1,1,1
189,2,189,2,0,42.52,4.5,47.02,138.3,335,1,2,31.43,520,708,9.56,10.44,33.04,37.44,1,0,28,1,0,2,2,87.5,10,0,2,2,0,0,0,0,1,0,1,1,1
189,3,189,3,0,44.52,4.5,49.02,79.03,335,1,2,31.43,520,708,9.56,10.44,33.04,37.44,1,0,28,1,0,2,2,87.5,10,0,2,2,0,0,0,0,1,0,1,1,1
190,1,190,1,1,6.9,4.5,11.4,14.21,336,1,2,1.13,526,526,18.42,16.27,18.42,16.27,1,1,44,1,0,2,6,87.5,3,1,2,2,0,2,2,0,0,0,1,1,1
190,2,190,2,0,11.9,4.5,16.4,7.11,336,1,2,1.13,526,526,18.42,16.27,18.42,16.27,1,1,44,1,0,2,6,87.5,3,1,2,2,0,2,2,0,0,0,1,1,1
190,3,190,3,0,13.9,4.5,18.4,4.06,336,1,2,1.13,526,526,18.42,16.27,18.42,16.27,1,1,44,1,0,2,6,87.5,3,1,2,2,0,2,2,0,0,0,1,1,1
190,4,190,4,0,3.21,10.03,13.24,60,336,1,2,1.13,526,526,18.42,16.27,18.42,16.27,1,1,44,1,0,2,6,87.5,3,1,2,2,0,2,2,0,0,0,1,1,1
190,5,190,5,0,8.15,4.5,12.65,0,336,1,2,1.13,526,526,18.42,16.27,18.42,16.27,1,1,44,1,0,2,6,87.5,3,1,2,2,0,2,2,0,0,0,1,1,1
190,6,190,6,0,0,0,27.1,0,336,1,2,1.13,526,526,18.42,16.27,18.42,16.27,1,1,44,1,0,2,6,87.5,3,1,2,2,0,2,2,0,0,0,1,1,1
191,1,191,1,1,36.7,6.5,43.2,249.04,336,2,2,29.42,526,327,18.42,16.27,2.38,77.59,1,0,47,1,0,2,6,87.5,3,1,2,2,0,2,2,0,0,0,1,1,1
191,2,191,2,0,40.6,6.5,47.1,124.52,336,2,2,29.42,526,327,18.42,16.27,2.38,77.59,1,0,47,1,0,2,6,87.5,3,1,2,2,0,2,2,0,0,0,1,1,1
191,3,191,3,0,42.6,6.5,49.1,71.16,336,2,2,29.42,526,327,18.42,16.27,2.38,77.59,1,0,47,1,0,2,6,87.5,3,1,2,2,0,2,2,0,0,0,1,1,1
192,1,192,1,1,20.8,5.5,26.3,142.4,341,2,2,15.83,531,541,12.33,49.5,45.31,22.3,1,1,35,1,0,2,3,87.5,3,1,2,2,1,0,0,0,0,0,1,1,1
192,2,192,2,0,25.8,5.5,31.3,71.2,341,2,2,15.83,531,541,12.33,49.5,45.31,22.3,1,1,35,1,0,2,3,87.5,3,1,2,2,1,0,0,0,0,0,1,1,1
192,3,192,3,0,27.8,5.5,33.3,40.69,341,2,2,15.83,531,541,12.33,49.5,45.31,22.3,1,1,35,1,0,2,3,87.5,3,1,2,2,1,0,0,0,0,0,1,1,1
192,4,192,4,0,58.44,30.6,89.04,236.24,341,2,2,15.83,531,541,12.33,49.5,45.31,22.3,1,1,35,1,0,2,3,87.5,3,1,2,2,1,0,0,0,0,0,1,1,1
193,1,193,1,1,6.4,2,8.4,26.16,342,3,2,2.5,520,521,9.56,10.44,5.53,15.57,1,0,52,1,0,6,4,67.5,3,1,1,4,0,0,0,0,0,0,6,1,1
193,2,193,2,0,11.4,2,13.4,13.08,342,3,2,2.5,520,521,9.56,10.44,5.53,15.57,1,0,52,1,0,6,4,67.5,3,1,1,4,0,0,0,0,0,0,6,1,1
193,3,193,3,0,13.4,2,15.4,7.47,342,3,2,2.5,520,521,9.56,10.44,5.53,15.57,1,0,52,1,0,6,4,67.5,3,1,1,4,0,0,0,0,0,0,6,1,1
193,4,193,4,0,7.87,56.4,64.27,60,342,3,2,2.5,520,521,9.56,10.44,5.53,15.57,1,0,52,1,0,6,4,67.5,3,1,1,4,0,0,0,0,0,0,6,1,1
193,5,193,5,0,15,2,17,0,342,3,2,2.5,520,521,9.56,10.44,5.53,15.57,1,0,52,1,0,6,4,67.5,3,1,1,4,0,0,0,0,0,0,6,1,1
193,6,193,6,0,0,0,52,0,342,3,2,2.5,520,521,9.56,10.44,5.53,15.57,1,0,52,1,0,6,4,67.5,3,1,1,4,0,0,0,0,0,0,6,1,1
194,1,194,1,1,33.06,4.5,37.56,260.55,343,2,2,29.56,525,694,10.28,5.41,50.58,41.29,1,1,42,1,0,3,3,87.5,3,1,2,3,0,0,0,0,1,0,1.5,1,1
194,2,194,2,0,38.06,4.5,42.56,130.28,343,2,2,29.56,525,694,10.28,5.41,50.58,41.29,1,1,42,1,0,3,3,87.5,3,1,2,3,0,0,0,0,1,0,1.5,1,1
194,3,194,3,0,40.06,4.5,44.56,74.44,343,2,2,29.56,525,694,10.28,5.41,50.58,41.29,1,1,42,1,0,3,3,87.5,3,1,2,3,0,0,0,0,1,0,1.5,1,1
195,1,195,1,1,61.28,2.5,63.78,430.63,343,3,2,43.62,525,96,10.28,5.41,31.25,9.28,1,0,45,1,0,3,3,87.5,3,1,2,3,0,0,0,0,1,0,1.5,1,1
195,2,195,2,0,66.28,2.5,68.78,215.32,343,3,2,43.62,525,96,10.28,5.41,31.25,9.28,1,0,45,1,0,3,3,87.5,3,1,2,3,0,0,0,0,1,0,1.5,1,1
195,3,195,3,0,68.28,2.5,70.78,123.04,343,3,2,43.62,525,96,10.28,5.41,31.25,9.28,1,0,45,1,0,3,3,87.5,3,1,2,3,0,0,0,0,1,0,1.5,1,1
196,2,196,2,0,12.1,7.5,19.6,71.99,346,2,2,2.47,687,699,36.25,31,85.02,110.55,0,0,34,1,0,0,2,37.5,8,0,2,2,0,0,0,0,1,0,0,0,1
196,3,196,3,0,14.1,7.5,21.6,41.14,346,2,2,2.47,687,699,36.25,31,85.02,110.55,0,0,34,1,0,0,2,37.5,8,0,2,2,0,0,0,0,1,0,0,0,1
196,4,196,4,0,12.17,22.8,34.97,100,346,2,2,2.47,687,699,36.25,31,85.02,110.55,0,0,34,1,0,0,2,37.5,8,0,2,2,0,0,0,0,1,0,0,0,1
196,5,196,5,0,13.75,7.5,21.25,0,346,2,2,2.47,687,699,36.25,31,85.02,110.55,0,0,34,1,0,0,2,37.5,8,0,2,2,0,0,0,0,1,0,0,0,1
196,6,196,6,1,0,0,56.9,0,346,2,2,2.47,687,699,36.25,31,85.02,110.55,0,0,34,1,0,0,2,37.5,8,0,2,2,0,0,0,0,1,0,0,0,1
197,1,197,1,0,13.5,6.5,20,247.79,348,1,2,5.05,690,732,24.74,30.86,42.21,49.65,1,1,49,1,0,1,4,27.5,3,0,2,2,0,1,1,0,0,0,0.5,0,1
197,2,197,2,0,18.5,6.5,25,123.89,348,1,2,5.05,690,732,24.74,30.86,42.21,49.65,1,1,49,1,0,1,4,27.5,3,0,2,2,0,1,1,0,0,0,0.5,0,1
197,3,197,3,0,20.5,6.5,27,70.8,348,1,2,5.05,690,732,24.74,30.86,42.21,49.65,1,1,49,1,0,1,4,27.5,3,0,2,2,0,1,1,0,0,0,0.5,0,1
197,4,197,4,1,16.33,31.27,47.6,105,348,1,2,5.05,690,732,24.74,30.86,42.21,49.65,1,1,49,1,0,1,4,27.5,3,0,2,2,0,1,1,0,0,0,0.5,0,1
197,5,197,5,0,27.4,6.5,33.9,0,348,1,2,5.05,690,732,24.74,30.86,42.21,49.65,1,1,49,1,0,1,4,27.5,3,0,2,2,0,1,1,0,0,0,0.5,0,1
198,2,198,2,0,10.7,8,18.7,8.89,351,2,2,1.86,696,689,85.35,105.93,61.57,87.88,1,1,30,0,1,1,2,3,1,0,1,2,0,0,0,0,1,0,1,0,1
198,3,198,3,0,12.7,8,20.7,5.08,351,2,2,1.86,696,689,85.35,105.93,61.57,87.88,1,1,30,0,1,1,2,3,1,0,1,2,0,0,0,0,1,0,1,0,1
198,4,198,4,0,6.98,16.8,23.78,100,351,2,2,1.86,696,689,85.35,105.93,61.57,87.88,1,1,30,0,1,1,2,3,1,0,1,2,0,0,0,0,1,0,1,0,1
198,6,198,6,1,0,0,45.2,0,351,2,2,1.86,696,689,85.35,105.93,61.57,87.88,1,1,30,0,1,1,2,3,1,0,1,2,0,0,0,0,1,0,1,0,1
199,1,199,1,1,21.1,3,24.1,130.19,352,1,2,14.48,687,595,36.25,31,8.94,9.34,1,0,25,1,0,2,1,22.5,7,0,1,1,0,0,0,0,0,0,2,1,1
199,2,199,2,0,26.2,3,29.2,65.09,352,1,2,14.48,687,595,36.25,31,8.94,9.34,1,0,25,1,0,2,1,22.5,7,0,1,1,0,0,0,0,0,0,2,1,1
199,3,199,3,0,28.2,3,31.2,37.2,352,1,2,14.48,687,595,36.25,31,8.94,9.34,1,0,25,1,0,2,1,22.5,7,0,1,1,0,0,0,0,0,0,2,1,1
199,4,199,4,0,51.78,22.4,74.18,208.08,352,1,2,14.48,687,595,36.25,31,8.94,9.34,1,0,25,1,0,2,1,22.5,7,0,1,1,0,0,0,0,0,0,2,1,1
200,1,200,1,1,19.3,2,21.3,106.99,354,2,2,11.82,604,648,20.09,6.39,15.48,26.47,1,1,28,1,0,2,3,67.5,3,1,2,2,1,0,0,0,1,0,1,1,1
200,2,200,2,0,24.4,2,26.4,53.5,354,2,2,11.82,604,648,20.09,6.39,15.48,26.47,1,1,28,1,0,2,3,67.5,3,1,2,2,1,0,0,0,1,0,1,1,1
200,3,200,3,0,26.4,2,28.4,30.57,354,2,2,11.82,604,648,20.09,6.39,15.48,26.47,1,1,28,1,0,2,3,67.5,3,1,2,2,1,0,0,0,1,0,1,1,1
200,4,200,4,0,37.7,53.14,90.84,175,354,2,2,11.82,604,648,20.09,6.39,15.48,26.47,1,1,28,1,0,2,3,67.5,3,1,2,2,1,0,0,0,1,0,1,1,1
200,5,200,5,0,61.35,2,63.35,0,354,2,2,11.82,604,648,20.09,6.39,15.48,26.47,1,1,28,1,0,2,3,67.5,3,1,2,2,1,0,0,0,1,0,1,1,1
201,1,201,1,1,28.68,2,30.68,161.37,358,2,2,12.77,578,234,16.46,248,12.48,16.51,1,0,39,1,0,2,2,67.5,1,1,1,2,0,0,0,0,0,0,2,1,1
201,2,201,2,0,33.68,2,35.68,80.68,358,2,2,12.77,578,234,16.46,248,12.48,16.51,1,0,39,1,0,2,2,67.5,1,1,1,2,0,0,0,0,0,0,2,1,1
201,3,201,3,0,35.58,2,37.58,32.96,358,2,2,12.77,578,234,16.46,248,12.48,16.51,1,0,39,1,0,2,2,67.5,1,1,1,2,0,0,0,0,0,0,2,1,1
201,4,201,4,0,40.36,55.6,95.96,162,358,2,2,12.77,578,234,16.46,248,12.48,16.51,1,0,39,1,0,2,2,67.5,1,1,1,2,0,0,0,0,0,0,2,1,1
202,1,202,1,1,55.8,2,57.8,339.3,360,1,2,37.66,573,476,19.41,5.37,6.59,23.16,1,1,26,1,1,2,2,67.5,1,1,2,2,0,0,0,0,0,0,1,1,1
202,2,202,2,0,60.8,2,62.8,169.65,360,1,2,37.66,573,476,19.41,5.37,6.59,23.16,1,1,26,1,1,2,2,67.5,1,1,2,2,0,0,0,0,0,0,1,1,1
202,3,202,3,0,62.8,2,64.8,96.94,360,1,2,37.66,573,476,19.41,5.37,6.59,23.16,1,1,26,1,1,2,2,67.5,1,1,2,2,0,0,0,0,0,0,1,1,1
203,1,203,1,1,57.4,6.5,63.9,1146.92,360,2,2,34.51,573,3,19.41,5.37,683.63,221.03,1,0,26,1,1,2,2,67.5,1,1,2,2,0,0,0,1,0,0,1,1,1
203,2,203,2,0,62.4,6.5,68.9,573.46,360,2,2,34.51,573,3,19.41,5.37,683.63,221.03,1,0,26,1,1,2,2,67.5,1,1,2,2,0,0,0,1,0,0,1,1,1
203,3,203,3,0,64.4,6.5,70.9,327.69,360,2,2,34.51,573,3,19.41,5.37,683.63,221.03,1,0,26,1,1,2,2,67.5,1,1,2,2,0,0,0,1,0,0,1,1,1
203,4,203,4,0,61.81,36.94,98.75,307,360,2,2,34.51,573,3,19.41,5.37,683.63,221.03,1,0,26,1,1,2,2,67.5,1,1,2,2,0,0,0,1,0,0,1,1,1
204,1,204,1,1,7.3,2,9.3,29.3,361,1,2,2.91,578,581,16.46,248,18.7,2.29,1,0,47,1,0,4,2,55,10,0,2,2,0,0,0,0,0,0,2,1,1
204,2,204,2,0,12.3,2,14.3,14.65,361,1,2,2.91,578,581,16.46,248,18.7,2.29,1,0,47,1,0,4,2,55,10,0,2,2,0,0,0,0,0,0,2,1,1
204,3,204,3,0,14.3,2,16.3,8.37,361,1,2,2.91,578,581,16.46,248,18.7,2.29,1,0,47,1,0,4,2,55,10,0,2,2,0,0,0,0,0,0,2,1,1
204,4,204,4,0,5.22,36.04,41.26,100,361,1,2,2.91,578,581,16.46,248,18.7,2.29,1,0,47,1,0,4,2,55,10,0,2,2,0,0,0,0,0,0,2,1,1
204,5,204,5,0,16.8,2,18.8,0,361,1,2,2.91,578,581,16.46,248,18.7,2.29,1,0,47,1,0,4,2,55,10,0,2,2,0,0,0,0,0,0,2,1,1
204,6,204,6,0,0,0,60.2,0,361,1,2,2.91,578,581,16.46,248,18.7,2.29,1,0,47,1,0,4,2,55,10,0,2,2,0,0,0,0,0,0,2,1,1
205,1,205,1,0,26.68,5.5,32.18,165.77,364,1,2,18.6,578,327,16.46,248,2.38,77.59,1,0,35,1,1,2,3,112.5,3,1,2,2,1,0,0,0,0,0,1,2,1
205,2,205,2,1,30.98,5.5,36.48,82.88,364,1,2,18.6,578,327,16.46,248,2.38,77.59,1,0,35,1,1,2,3,112.5,3,1,2,2,1,0,0,0,0,0,1,2,1
205,3,205,3,0,32.98,5.5,38.48,47.36,364,1,2,18.6,578,327,16.46,248,2.38,77.59,1,0,35,1,1,2,3,112.5,3,1,2,2,1,0,0,0,0,0,1,2,1
206,1,206,1,0,31.28,2.5,33.78,195.42,364,2,2,22,578,305,16.46,248,0,13.44,1,1,35,1,1,2,3,112.5,3,1,2,2,1,0,0,0,0,0,1,2,1
206,2,206,2,1,35.28,2.5,37.78,97.71,364,2,2,22,578,305,16.46,248,0,13.44,1,1,35,1,1,2,3,112.5,3,1,2,2,1,0,0,0,0,0,1,2,1
